Iteration,Model,ModNames,Sample,Score,Classification,TrueClass,Direction
1,154,model_154,GSM505337,0.349188850256955,1,0,0
1,154,model_154,GSM505342,0.405253995464808,1,1,0
1,154,model_154,GSM505351,0.364344978806366,1,0,0
1,154,model_154,GSM505359,0.267951202822826,1,1,0
1,154,model_154,GSM505364,0.401918748388081,1,1,0
1,154,model_154,GSM505367,0.427935101164286,1,1,0
1,154,model_154,GSM505373,0.33082385817829,1,1,0
1,154,model_154,GSM505375,0.315624001746829,1,0,0
1,154,model_154,GSM505376,0.378614030924499,1,1,0
1,154,model_154,GSM505410,0.466724644088082,1,0,0
1,154,model_154,GSM505417,0.390271462976565,1,0,0
1,154,model_154,GSM505419,0.363459628649181,1,1,0
1,154,model_154,GSM505422,0.497704384710444,1,0,0
1,154,model_154,GSM505430,0.328544177232288,1,0,0
1,154,model_154,GSM505447,0.455784869702548,1,1,0
1,154,model_154,GSM505448,0.305684670015846,1,1,0
1,154,model_154,GSM505466,0.290194956961111,1,0,0
1,154,model_154,GSM505468,0.282425552093608,1,1,0
1,154,model_154,GSM505477,0.323615967403324,1,0,0
1,154,model_154,GSM505481,0.290349885067007,1,1,0
1,154,model_154,GSM505482,0.346153062271872,1,0,0
1,154,model_154,GSM505483,0.413696280058788,1,1,0
1,155,model_155,GSM505335,0.0181066360026171,1,0,0
1,155,model_155,GSM505336,0.00034524488109602,1,0,0
1,155,model_155,GSM505337,0.0384677848984015,1,0,0
1,155,model_155,GSM505342,0.999634517120969,0,1,0
1,155,model_155,GSM505351,0.977338263523192,0,0,0
1,155,model_155,GSM505359,7.20751789496163e-06,1,1,0
1,155,model_155,GSM505364,0.991570855825222,0,1,0
1,155,model_155,GSM505367,0.000573785119339315,1,1,0
1,155,model_155,GSM505373,7.42831130306378e-05,1,1,0
1,155,model_155,GSM505375,0.779848596490971,0,0,0
1,155,model_155,GSM505376,0.0108422655980632,1,1,0
1,155,model_155,GSM505410,0.999999643622584,0,0,0
1,155,model_155,GSM505417,0.000130959716341156,1,0,0
1,155,model_155,GSM505419,0.000129598440186403,1,1,0
1,155,model_155,GSM505422,0.370348977293832,1,0,0
1,155,model_155,GSM505430,0.00214904622366211,1,0,0
1,155,model_155,GSM505447,0.0502064434955395,1,1,0
1,155,model_155,GSM505448,0.00118641367616481,1,1,0
1,155,model_155,GSM505466,0.999983202805731,0,0,0
1,155,model_155,GSM505468,0.0395247528680729,1,1,0
1,155,model_155,GSM505477,0.849795104083648,0,0,0
1,155,model_155,GSM505481,1.66398470766291e-08,1,1,0
1,155,model_155,GSM505482,0.992064564973324,0,0,0
1,155,model_155,GSM505483,0.0829554477213536,1,1,0
1,156,model_156,GSM505335,0.32,1,0,0
1,156,model_156,GSM505336,0.306,1,0,0
1,156,model_156,GSM505337,0.472,1,0,0
1,156,model_156,GSM505342,0.394,1,1,0
1,156,model_156,GSM505351,0.33,1,0,0
1,156,model_156,GSM505359,0.178,1,1,0
1,156,model_156,GSM505364,0.442,1,1,0
1,156,model_156,GSM505367,0.514,0,1,0
1,156,model_156,GSM505373,0.236,1,1,0
1,156,model_156,GSM505375,0.36,1,0,0
1,156,model_156,GSM505376,0.362,1,1,0
1,156,model_156,GSM505410,0.486,1,0,0
1,156,model_156,GSM505417,0.324,1,0,0
1,156,model_156,GSM505419,0.426,1,1,0
1,156,model_156,GSM505422,0.474,1,0,0
1,156,model_156,GSM505430,0.372,1,0,0
1,156,model_156,GSM505447,0.476,1,1,0
1,156,model_156,GSM505448,0.298,1,1,0
1,156,model_156,GSM505466,0.416,1,0,0
1,156,model_156,GSM505468,0.3,1,1,0
1,156,model_156,GSM505477,0.384,1,0,0
1,156,model_156,GSM505481,0.318,1,1,0
1,156,model_156,GSM505482,0.51,0,0,0
1,156,model_156,GSM505483,0.338,1,1,0
1,157,model_157,GSM505335,0.689384621321516,0,0,0
1,157,model_157,GSM505336,1.33912320806509e-05,1,0,0
1,157,model_157,GSM505337,0.830465860332098,0,0,0
1,157,model_157,GSM505342,0.998157043893334,0,1,0
1,157,model_157,GSM505351,5.37879718858123e-07,1,0,0
1,157,model_157,GSM505359,1.07083661980945e-12,1,1,0
1,157,model_157,GSM505364,0.991566648573924,0,1,0
1,157,model_157,GSM505367,0.999321654316846,0,1,0
1,157,model_157,GSM505373,0.0289278673248415,1,1,0
1,157,model_157,GSM505375,0.00196618918070909,1,0,0
1,157,model_157,GSM505376,0.943885776883157,0,1,0
1,157,model_157,GSM505410,0.999997336667345,0,0,0
1,157,model_157,GSM505417,0.00195912009293866,1,0,0
1,157,model_157,GSM505419,0.698662281636296,0,1,0
1,157,model_157,GSM505422,0.999992116506407,0,0,0
1,157,model_157,GSM505430,0.356717577833271,1,0,0
1,157,model_157,GSM505447,0.999957503956248,0,1,0
1,157,model_157,GSM505448,6.88966362994745e-08,1,1,0
1,157,model_157,GSM505466,2.35461099043051e-09,1,0,0
1,157,model_157,GSM505468,5.32490097970773e-06,1,1,0
1,157,model_157,GSM505477,0.0797294885261823,1,0,0
1,157,model_157,GSM505481,5.67228382823096e-06,1,1,0
1,157,model_157,GSM505482,0.978456884111507,0,0,0
1,157,model_157,GSM505483,0.000334594410185098,1,1,0
1,158,model_158,GSM505335,0,1,0,0
1,158,model_158,GSM505336,0,1,0,0
1,158,model_158,GSM505337,1,0,0,0
1,158,model_158,GSM505342,0.5,1,1,0
1,158,model_158,GSM505351,0.5,0,0,0
1,158,model_158,GSM505359,0,1,1,0
1,158,model_158,GSM505364,0.5,0,1,0
1,158,model_158,GSM505367,1,0,1,0
1,158,model_158,GSM505373,0,1,1,0
1,158,model_158,GSM505375,1,0,0,0
1,158,model_158,GSM505376,0,1,1,0
1,158,model_158,GSM505410,1,0,0,0
1,158,model_158,GSM505417,0,1,0,0
1,158,model_158,GSM505419,0.5,1,1,0
1,158,model_158,GSM505422,0,1,0,0
1,158,model_158,GSM505430,0,1,0,0
1,158,model_158,GSM505447,0.5,0,1,0
1,158,model_158,GSM505448,0,1,1,0
1,158,model_158,GSM505466,0.5,1,0,0
1,158,model_158,GSM505468,0,1,1,0
1,158,model_158,GSM505477,0.5,0,0,0
1,158,model_158,GSM505481,0.5,0,1,0
1,158,model_158,GSM505482,1,0,0,0
1,158,model_158,GSM505483,0.5,0,1,0
1,159,model_159,GSM505335,0.0646030046966075,1,0,0
1,159,model_159,GSM505336,0.411072264067803,1,0,0
1,159,model_159,GSM505337,0.719777964776461,0,0,0
1,159,model_159,GSM505342,0.551041881402366,0,1,0
1,159,model_159,GSM505351,0.0979893884179438,1,0,0
1,159,model_159,GSM505359,0.00947850915397053,1,1,0
1,159,model_159,GSM505364,0.931717988831232,0,1,0
1,159,model_159,GSM505367,0.289828641843317,1,1,0
1,159,model_159,GSM505373,0.10765438327981,1,1,0
1,159,model_159,GSM505375,0.293654257863189,1,0,0
1,159,model_159,GSM505376,0.320283271012668,1,1,0
1,159,model_159,GSM505410,0.958064117671575,0,0,0
1,159,model_159,GSM505417,0.230357137441477,1,0,0
1,159,model_159,GSM505419,0.103459150630624,1,1,0
1,159,model_159,GSM505422,0.4930449959653,1,0,0
1,159,model_159,GSM505430,0.195565297575512,1,0,0
1,159,model_159,GSM505447,0.395754507498303,1,1,0
1,159,model_159,GSM505448,0.149912158379279,1,1,0
1,159,model_159,GSM505466,0.682211175406542,0,0,0
1,159,model_159,GSM505468,0.0242180027312737,1,1,0
1,159,model_159,GSM505477,0.224828481831483,1,0,0
1,159,model_159,GSM505481,0.0557125954129285,1,1,0
1,159,model_159,GSM505482,0.984608537896488,0,0,0
1,159,model_159,GSM505483,0.676649415823425,0,1,0
1,160,model_160,GSM505335,1.73203948021802,1,0,1
1,160,model_160,GSM505336,0.500575167371544,1,0,1
1,160,model_160,GSM505337,1.24914137657091,1,0,1
1,160,model_160,GSM505342,0.302074304085293,1,1,1
1,160,model_160,GSM505351,9.40144563223031,1,0,1
1,160,model_160,GSM505359,15.2165269255242,1,1,1
1,160,model_160,GSM505364,-3.15582129947213,0,1,1
1,160,model_160,GSM505367,-4.5392963805193,0,1,1
1,160,model_160,GSM505373,3.61297692262193,1,1,1
1,160,model_160,GSM505375,3.85443579403239,1,0,1
1,160,model_160,GSM505376,-1.12751688394707,0,1,1
1,160,model_160,GSM505410,-9.70366814967063,0,0,1
1,160,model_160,GSM505417,0.621800837772938,1,0,1
1,160,model_160,GSM505419,-0.659462415810708,0,1,1
1,160,model_160,GSM505422,-14.6337570310173,0,0,1
1,160,model_160,GSM505430,-3.11477740895019,0,0,1
1,160,model_160,GSM505447,-5.98249667720648,0,1,1
1,160,model_160,GSM505448,9.07849185950952,1,1,1
1,160,model_160,GSM505466,8.40853000710982,1,0,1
1,160,model_160,GSM505468,6.90607000105855,1,1,1
1,160,model_160,GSM505477,-2.44531236483757,0,0,1
1,160,model_160,GSM505481,5.51448695920893,1,1,1
1,160,model_160,GSM505482,-0.759128488648386,0,0,1
1,160,model_160,GSM505483,5.96981565837789,1,1,1
1,161,model_161,GSM505335,0.176293683998373,1,0,0
1,161,model_161,GSM505336,0.551437049607027,0,0,0
1,161,model_161,GSM505337,0.486941534423419,1,0,0
1,161,model_161,GSM505342,0.602813655769374,0,1,0
1,161,model_161,GSM505351,0.0612391448295897,1,0,0
1,161,model_161,GSM505359,0.0235745759099217,1,1,0
1,161,model_161,GSM505364,0.932874222414669,0,1,0
1,161,model_161,GSM505367,0.15189336573662,1,1,0
1,161,model_161,GSM505373,0.0349979883006432,1,1,0
1,161,model_161,GSM505375,0.17133222980543,1,0,0
1,161,model_161,GSM505376,0.499058821588383,1,1,0
1,161,model_161,GSM505410,0.956146030292566,0,0,0
1,161,model_161,GSM505417,0.165010086662843,1,0,0
1,161,model_161,GSM505419,0.0245679056794738,1,1,0
1,161,model_161,GSM505422,0.649248044697765,0,0,0
1,161,model_161,GSM505430,0.159214405414576,1,0,0
1,161,model_161,GSM505447,0.286774234006754,1,1,0
1,161,model_161,GSM505448,0.0675295301269249,1,1,0
1,161,model_161,GSM505466,0.834217669331893,0,0,0
1,161,model_161,GSM505468,0.00307934010021949,1,1,0
1,161,model_161,GSM505477,0.122305082011483,1,0,0
1,161,model_161,GSM505481,0.00954343339830255,1,1,0
1,161,model_161,GSM505482,0.993157296446523,0,0,0
1,161,model_161,GSM505483,0.426446831078985,1,1,0
1,162,model_162,GSM505335,0.614147146403136,0,0,0
1,162,model_162,GSM505336,0.0445649013734468,1,0,0
1,162,model_162,GSM505337,0.0783590286044155,1,0,0
1,162,model_162,GSM505342,0.423227258995745,1,1,0
1,162,model_162,GSM505351,0.266581251883876,1,0,0
1,162,model_162,GSM505359,0.00980086149728305,1,1,0
1,162,model_162,GSM505364,0.58159246315625,0,1,0
1,162,model_162,GSM505367,0.138038318316051,1,1,0
1,162,model_162,GSM505373,0.201278171721581,1,1,0
1,162,model_162,GSM505375,0.18152033975896,1,0,0
1,162,model_162,GSM505376,0.319440837101113,1,1,0
1,162,model_162,GSM505410,0.871346837826876,0,0,0
1,162,model_162,GSM505417,0.158142991811317,1,0,0
1,162,model_162,GSM505419,0.30849838828943,1,1,0
1,162,model_162,GSM505422,0.823365112658922,0,0,0
1,162,model_162,GSM505430,0.157027970431063,1,0,0
1,162,model_162,GSM505447,0.117478119780038,1,1,0
1,162,model_162,GSM505448,0.195879905822289,1,1,0
1,162,model_162,GSM505466,0.241866197328692,1,0,0
1,162,model_162,GSM505468,0.381172809091246,1,1,0
1,162,model_162,GSM505477,0.417287754535982,1,0,0
1,162,model_162,GSM505481,0.347648875488412,1,1,0
1,162,model_162,GSM505482,0.117122264364525,1,0,0
1,162,model_162,GSM505483,0.0930909264143122,1,1,0
1,163,model_163,GSM505335,0.38,1,0,0
1,163,model_163,GSM505336,0.304,1,0,0
1,163,model_163,GSM505337,0.436,1,0,0
1,163,model_163,GSM505342,0.384,1,1,0
1,163,model_163,GSM505351,0.286,1,0,0
1,163,model_163,GSM505359,0.258,1,1,0
1,163,model_163,GSM505364,0.33,1,1,0
1,163,model_163,GSM505367,0.422,1,1,0
1,163,model_163,GSM505373,0.346,1,1,0
1,163,model_163,GSM505375,0.37,1,0,0
1,163,model_163,GSM505376,0.346,1,1,0
1,163,model_163,GSM505410,0.48,1,0,0
1,163,model_163,GSM505417,0.386,1,0,0
1,163,model_163,GSM505419,0.47,1,1,0
1,163,model_163,GSM505422,0.378,1,0,0
1,163,model_163,GSM505430,0.38,1,0,0
1,163,model_163,GSM505447,0.412,1,1,0
1,163,model_163,GSM505448,0.412,1,1,0
1,163,model_163,GSM505466,0.32,1,0,0
1,163,model_163,GSM505468,0.42,1,1,0
1,163,model_163,GSM505477,0.372,1,0,0
1,163,model_163,GSM505481,0.358,1,1,0
1,163,model_163,GSM505482,0.46,1,0,0
1,163,model_163,GSM505483,0.314,1,1,0
1,165,model_165,GSM505335,0,1,0,0
1,165,model_165,GSM505336,0,1,0,0
1,165,model_165,GSM505337,0.333333333333333,1,0,0
1,165,model_165,GSM505342,0.333333333333333,1,1,0
1,165,model_165,GSM505351,0.333333333333333,1,0,0
1,165,model_165,GSM505359,0,1,1,0
1,165,model_165,GSM505364,0.333333333333333,1,1,0
1,165,model_165,GSM505367,0.666666666666667,0,1,0
1,165,model_165,GSM505373,0.333333333333333,1,1,0
1,165,model_165,GSM505375,0,1,0,0
1,165,model_165,GSM505376,0,1,1,0
1,165,model_165,GSM505410,0.666666666666667,0,0,0
1,165,model_165,GSM505417,0,1,0,0
1,165,model_165,GSM505419,0.666666666666667,0,1,0
1,165,model_165,GSM505422,0,1,0,0
1,165,model_165,GSM505430,0.333333333333333,1,0,0
1,165,model_165,GSM505447,1,0,1,0
1,165,model_165,GSM505448,0,1,1,0
1,165,model_165,GSM505466,0.333333333333333,1,0,0
1,165,model_165,GSM505468,0.333333333333333,1,1,0
1,165,model_165,GSM505477,0.333333333333333,1,0,0
1,165,model_165,GSM505481,0,1,1,0
1,165,model_165,GSM505482,0.666666666666667,0,0,0
1,165,model_165,GSM505483,0.666666666666667,0,1,0
1,166,model_166,GSM505335,0.160897056695038,1,0,0
1,166,model_166,GSM505336,0.139401689730212,1,0,0
1,166,model_166,GSM505337,0.220606713789625,1,0,0
1,166,model_166,GSM505342,0.326359226209459,1,1,0
1,166,model_166,GSM505351,0.0707258818702561,1,0,0
1,166,model_166,GSM505359,0.0158760162485693,1,1,0
1,166,model_166,GSM505364,0.300560841369114,1,1,0
1,166,model_166,GSM505367,0.279146911638059,1,1,0
1,166,model_166,GSM505373,0.265432843242218,1,1,0
1,166,model_166,GSM505375,0.46793521033832,1,0,0
1,166,model_166,GSM505376,0.256998742250957,1,1,0
1,166,model_166,GSM505410,0.964304149823464,0,0,0
1,166,model_166,GSM505417,0.516444915842616,0,0,0
1,166,model_166,GSM505419,0.482179898815511,1,1,0
1,166,model_166,GSM505422,0.207475543073071,1,0,0
1,166,model_166,GSM505430,0.279218643687444,1,0,0
1,166,model_166,GSM505447,0.62527554502833,0,1,0
1,166,model_166,GSM505448,0.460266329104248,1,1,0
1,166,model_166,GSM505466,0.463582379857037,1,0,0
1,166,model_166,GSM505468,0.413656905558096,1,1,0
1,166,model_166,GSM505477,0.172098099565732,1,0,0
1,166,model_166,GSM505481,0.341900414081761,1,1,0
1,166,model_166,GSM505482,0.692664084872417,0,0,0
1,166,model_166,GSM505483,0.814940301756594,0,1,0
1,167,model_167,GSM505335,0.028516638038937,1,0,1
1,167,model_167,GSM505336,9.47898862756062,1,0,1
1,167,model_167,GSM505337,10.9941963913983,1,0,1
1,167,model_167,GSM505342,0.705596852475963,1,1,1
1,167,model_167,GSM505351,21.6153433771803,1,0,1
1,167,model_167,GSM505359,26.2734531990351,1,1,1
1,167,model_167,GSM505364,0.88481143782311,1,1,1
1,167,model_167,GSM505367,-12.1634049233727,0,1,1
1,167,model_167,GSM505373,3.84145140018057,1,1,1
1,167,model_167,GSM505375,4.85132086768919,1,0,1
1,167,model_167,GSM505376,-1.02596858460858,0,1,1
1,167,model_167,GSM505410,-17.4676803223338,0,0,1
1,167,model_167,GSM505417,0.869268857825922,1,0,1
1,167,model_167,GSM505419,-11.4381311154008,0,1,1
1,167,model_167,GSM505422,-22.2328219027488,0,0,1
1,167,model_167,GSM505430,-5.89324945479086,0,0,1
1,167,model_167,GSM505447,-12.7737397708684,0,1,1
1,167,model_167,GSM505448,7.2506911179968,1,1,1
1,167,model_167,GSM505466,22.1793102957158,1,0,1
1,167,model_167,GSM505468,-0.169377568289313,0,1,1
1,167,model_167,GSM505477,-2.22453913634792,0,0,1
1,167,model_167,GSM505481,3.05010968276941,1,1,1
1,167,model_167,GSM505482,1.99523663713327,1,0,1
1,167,model_167,GSM505483,8.29692241364554,1,1,1
1,168,model_168,GSM505335,0.167039158408604,1,0,0
1,168,model_168,GSM505336,0.324298417960643,1,0,0
1,168,model_168,GSM505337,0.0541386006008816,1,0,0
1,168,model_168,GSM505342,0.240582349535829,1,1,0
1,168,model_168,GSM505351,0.0764400408957904,1,0,0
1,168,model_168,GSM505359,0.0204262023261009,1,1,0
1,168,model_168,GSM505364,0.242426134671923,1,1,0
1,168,model_168,GSM505367,0.129413201954671,1,1,0
1,168,model_168,GSM505373,0.0545889448360309,1,1,0
1,168,model_168,GSM505375,0.580554330013784,0,0,0
1,168,model_168,GSM505376,0.49992528721134,1,1,0
1,168,model_168,GSM505410,0.946296439830281,0,0,0
1,168,model_168,GSM505417,0.22842874133252,1,0,0
1,168,model_168,GSM505419,0.210761438995792,1,1,0
1,168,model_168,GSM505422,0.226815843101829,1,0,0
1,168,model_168,GSM505430,0.0835101284078908,1,0,0
1,168,model_168,GSM505447,0.540081107810048,0,1,0
1,168,model_168,GSM505448,0.177176630125515,1,1,0
1,168,model_168,GSM505466,0.208765409505644,1,0,0
1,168,model_168,GSM505468,0.491969250835435,1,1,0
1,168,model_168,GSM505477,0.0424710651864634,1,0,0
1,168,model_168,GSM505481,0.0962915544213556,1,1,0
1,168,model_168,GSM505482,0.420679438310134,1,0,0
1,168,model_168,GSM505483,0.634428567940184,0,1,0
1,169,model_169,GSM505335,0.50535691706777,0,0,0
1,169,model_169,GSM505336,0.574320762000226,0,0,0
1,169,model_169,GSM505337,0.816209859200502,0,0,0
1,169,model_169,GSM505342,0.276462302972255,1,1,0
1,169,model_169,GSM505351,0.064153114885501,1,0,0
1,169,model_169,GSM505359,0.487805978958941,1,1,0
1,169,model_169,GSM505364,0.0989287895282845,1,1,0
1,169,model_169,GSM505367,0.739710706481712,0,1,0
1,169,model_169,GSM505373,0.0477764424348902,1,1,0
1,169,model_169,GSM505375,0.0728675289080614,1,0,0
1,169,model_169,GSM505376,0.361006396287509,1,1,0
1,169,model_169,GSM505410,0.774830700762771,0,0,0
1,169,model_169,GSM505417,0.885669494128785,0,0,0
1,169,model_169,GSM505419,0.391519123566441,1,1,0
1,169,model_169,GSM505422,0.196632290401007,1,0,0
1,169,model_169,GSM505430,0.0588732937837103,1,0,0
1,169,model_169,GSM505447,0.841545956829217,0,1,0
1,169,model_169,GSM505448,0.0788413495161686,1,1,0
1,169,model_169,GSM505466,0.00687188117238805,1,0,0
1,169,model_169,GSM505468,0.649637760664106,0,1,0
1,169,model_169,GSM505477,0.0980720652448552,1,0,0
1,169,model_169,GSM505481,0.855688041157284,0,1,0
1,169,model_169,GSM505482,0.829631278042807,0,0,0
1,169,model_169,GSM505483,0.214496672634694,1,1,0
1,170,model_170,GSM505335,0.596,0,0,0
1,170,model_170,GSM505336,0.674,0,0,0
1,170,model_170,GSM505337,0.798,0,0,0
1,170,model_170,GSM505342,0.492,1,1,0
1,170,model_170,GSM505351,0.094,1,0,0
1,170,model_170,GSM505359,0.478,1,1,0
1,170,model_170,GSM505364,0.09,1,1,0
1,170,model_170,GSM505367,0.432,1,1,0
1,170,model_170,GSM505373,0.092,1,1,0
1,170,model_170,GSM505375,0.072,1,0,0
1,170,model_170,GSM505376,0.536,0,1,0
1,170,model_170,GSM505410,0.668,0,0,0
1,170,model_170,GSM505417,0.468,1,0,0
1,170,model_170,GSM505419,0.638,0,1,0
1,170,model_170,GSM505422,0.316,1,0,0
1,170,model_170,GSM505430,0.338,1,0,0
1,170,model_170,GSM505447,0.79,0,1,0
1,170,model_170,GSM505448,0.148,1,1,0
1,170,model_170,GSM505466,0.168,1,0,0
1,170,model_170,GSM505468,0.654,0,1,0
1,170,model_170,GSM505477,0.082,1,0,0
1,170,model_170,GSM505481,0.714,0,1,0
1,170,model_170,GSM505482,0.616,0,0,0
1,170,model_170,GSM505483,0.326,1,1,0
1,171,model_171,GSM505335,0.82500937370769,0,0,0
1,171,model_171,GSM505336,0.945131949028526,0,0,0
1,171,model_171,GSM505337,0.859628750323177,0,0,0
1,171,model_171,GSM505342,0.449313587970288,1,1,0
1,171,model_171,GSM505351,0.0760138541452532,1,0,0
1,171,model_171,GSM505359,0.533726493851534,0,1,0
1,171,model_171,GSM505364,0.095073924501096,1,1,0
1,171,model_171,GSM505367,0.826854667204602,0,1,0
1,171,model_171,GSM505373,0.0646650233835293,1,1,0
1,171,model_171,GSM505375,0.0407529333187116,1,0,0
1,171,model_171,GSM505376,0.404459519311528,1,1,0
1,171,model_171,GSM505410,0.888054811351993,0,0,0
1,171,model_171,GSM505417,0.920092889113387,0,0,0
1,171,model_171,GSM505419,0.765634036650571,0,1,0
1,171,model_171,GSM505422,0.0373455351211471,1,0,0
1,171,model_171,GSM505430,0.0628006847939235,1,0,0
1,171,model_171,GSM505447,0.974204580213234,0,1,0
1,171,model_171,GSM505448,0.0805561272320852,1,1,0
1,171,model_171,GSM505466,6.27993247910459e-05,1,0,0
1,171,model_171,GSM505468,0.930040221072865,0,1,0
1,171,model_171,GSM505477,0.117570357198532,1,0,0
1,171,model_171,GSM505481,0.54794533311629,0,1,0
1,171,model_171,GSM505482,0.803919966483111,0,0,0
1,171,model_171,GSM505483,0.079172644428295,1,1,0
1,172,model_172,GSM505335,0.75,0,0,0
1,172,model_172,GSM505336,0.75,0,0,0
1,172,model_172,GSM505337,1,0,0,0
1,172,model_172,GSM505342,0.25,1,1,0
1,172,model_172,GSM505351,0,1,0,0
1,172,model_172,GSM505359,0.75,0,1,0
1,172,model_172,GSM505364,0,1,1,0
1,172,model_172,GSM505367,0.5,0,1,0
1,172,model_172,GSM505373,0.25,1,1,0
1,172,model_172,GSM505375,0.25,1,0,0
1,172,model_172,GSM505376,0.5,1,1,0
1,172,model_172,GSM505410,1,0,0,0
1,172,model_172,GSM505417,0.25,1,0,0
1,172,model_172,GSM505419,0.5,0,1,0
1,172,model_172,GSM505422,0,1,0,0
1,172,model_172,GSM505430,0.5,1,0,0
1,172,model_172,GSM505447,1,0,1,0
1,172,model_172,GSM505448,0.25,1,1,0
1,172,model_172,GSM505466,0.25,1,0,0
1,172,model_172,GSM505468,0.75,0,1,0
1,172,model_172,GSM505477,0.25,1,0,0
1,172,model_172,GSM505481,0.5,1,1,0
1,172,model_172,GSM505482,0.5,0,0,0
1,172,model_172,GSM505483,0.25,1,1,0
1,173,model_173,GSM505335,0.760299749882941,0,0,0
1,173,model_173,GSM505336,0.817416382552037,0,0,0
1,173,model_173,GSM505337,0.978483052680658,0,0,0
1,173,model_173,GSM505342,0.451855164313044,1,1,0
1,173,model_173,GSM505351,0.0531393768958019,1,0,0
1,173,model_173,GSM505359,0.607871850825148,0,1,0
1,173,model_173,GSM505364,0.0400056798863021,1,1,0
1,173,model_173,GSM505367,0.883001543913653,0,1,0
1,173,model_173,GSM505373,0.0317204859428266,1,1,0
1,173,model_173,GSM505375,0.0787112589470813,1,0,0
1,173,model_173,GSM505376,0.601770247193027,0,1,0
1,173,model_173,GSM505410,0.966671383560549,0,0,0
1,173,model_173,GSM505417,0.702838114921509,0,0,0
1,173,model_173,GSM505419,0.728926605613247,0,1,0
1,173,model_173,GSM505422,0.162056162844391,1,0,0
1,173,model_173,GSM505430,0.181543088395248,1,0,0
1,173,model_173,GSM505447,0.974570526706029,0,1,0
1,173,model_173,GSM505448,0.0728307729594789,1,1,0
1,173,model_173,GSM505466,0.515914500183661,0,0,0
1,173,model_173,GSM505468,0.838036825306026,0,1,0
1,173,model_173,GSM505477,0.200760673072307,1,0,0
1,173,model_173,GSM505481,0.876338890593032,0,1,0
1,173,model_173,GSM505482,0.881755098744384,0,0,0
1,173,model_173,GSM505483,0.332117621467735,1,1,0
1,174,model_174,GSM505335,-0.456081262918474,0,0,1
1,174,model_174,GSM505336,-0.708711646501741,0,0,1
1,174,model_174,GSM505337,-1.38878458687797,0,0,1
1,174,model_174,GSM505342,0.156396551098719,1,1,1
1,174,model_174,GSM505351,1.42630452578269,1,0,1
1,174,model_174,GSM505359,-0.290594539256778,0,1,1
1,174,model_174,GSM505364,1.08456686700463,1,1,1
1,174,model_174,GSM505367,-1.07792374471408,0,1,1
1,174,model_174,GSM505373,1.50895579849025,1,1,1
1,174,model_174,GSM505375,1.48972199486431,1,0,1
1,174,model_174,GSM505376,0.291595199313529,1,1,1
1,174,model_174,GSM505410,-1.15746312386453,0,0,1
1,174,model_174,GSM505417,-1.57989836375164,0,0,1
1,174,model_174,GSM505419,-0.286416140745996,0,1,1
1,174,model_174,GSM505422,0.542424622675835,1,0,1
1,174,model_174,GSM505430,1.21551585354496,1,0,1
1,174,model_174,GSM505447,-1.53016782602144,0,1,1
1,174,model_174,GSM505448,1.23714357389582,1,1,1
1,174,model_174,GSM505466,3.40050400295558,1,0,1
1,174,model_174,GSM505468,-0.697320308846974,0,1,1
1,174,model_174,GSM505477,0.884789654352339,1,0,1
1,174,model_174,GSM505481,-1.47349662533081,0,1,1
1,174,model_174,GSM505482,-1.20156295713292,0,0,1
1,174,model_174,GSM505483,0.168910674851673,1,1,1
1,175,model_175,GSM505335,0.410300655888065,1,0,0
1,175,model_175,GSM505336,0.419895507447544,1,0,0
1,175,model_175,GSM505337,0.47284171249132,1,0,0
1,175,model_175,GSM505342,0.359685265104365,1,1,0
1,175,model_175,GSM505351,0.27829525042639,1,0,0
1,175,model_175,GSM505359,0.38853041980667,1,1,0
1,175,model_175,GSM505364,0.300043731678145,1,1,0
1,175,model_175,GSM505367,0.456916281071033,1,1,0
1,175,model_175,GSM505373,0.272535838552332,1,1,0
1,175,model_175,GSM505375,0.274988808440972,1,0,0
1,175,model_175,GSM505376,0.352040161374375,1,1,0
1,175,model_175,GSM505410,0.455483061769813,1,0,0
1,175,model_175,GSM505417,0.476296338983135,1,0,0
1,175,model_175,GSM505419,0.392071360213189,1,1,0
1,175,model_175,GSM505422,0.334141111069834,1,0,0
1,175,model_175,GSM505430,0.28564920458128,1,0,0
1,175,model_175,GSM505447,0.489533917240104,1,1,0
1,175,model_175,GSM505448,0.28932283950736,1,1,0
1,175,model_175,GSM505466,0.170433397009207,1,0,0
1,175,model_175,GSM505468,0.431257254980856,1,1,0
1,175,model_175,GSM505477,0.305682818787651,1,0,0
1,175,model_175,GSM505481,0.482019733739749,1,1,0
1,175,model_175,GSM505482,0.455833466107959,1,0,0
1,175,model_175,GSM505483,0.354079955227922,1,1,0
1,176,model_176,GSM505335,0.403174264037226,1,0,0
1,176,model_176,GSM505336,0.489405056123274,1,0,0
1,176,model_176,GSM505337,0.74639168965246,0,0,0
1,176,model_176,GSM505342,0.875913662261257,0,1,0
1,176,model_176,GSM505351,5.80955052489397e-06,1,0,0
1,176,model_176,GSM505359,0.00412324203341135,1,1,0
1,176,model_176,GSM505364,0.944107190870089,0,1,0
1,176,model_176,GSM505367,0.235977851156295,1,1,0
1,176,model_176,GSM505373,8.56860281836395e-07,1,1,0
1,176,model_176,GSM505375,0.104009437874571,1,0,0
1,176,model_176,GSM505376,0.195526166615532,1,1,0
1,176,model_176,GSM505410,0.0274167965619389,1,0,0
