Iteration,Model,ModNames,Sample,Score,Classification,TrueClass,Direction
1,527,model_527,GSM505342,0.638,0,0,0
1,527,model_527,GSM505351,0.926,0,0,0
1,527,model_527,GSM505359,0.964,0,0,0
1,527,model_527,GSM505364,0.016,1,1,0
1,527,model_527,GSM505367,0.198,1,1,0
1,527,model_527,GSM505373,0.424,1,0,0
1,527,model_527,GSM505375,0.04,1,1,0
1,527,model_527,GSM505376,0.854,0,0,0
1,527,model_527,GSM505410,0.188,1,1,0
1,527,model_527,GSM505417,0.84,0,0,0
1,527,model_527,GSM505419,0.862,0,0,0
1,527,model_527,GSM505422,0.04,1,1,0
1,527,model_527,GSM505430,0.114,1,1,0
1,527,model_527,GSM505447,0.758,0,0,0
1,527,model_527,GSM505448,0.048,1,1,0
1,527,model_527,GSM505466,0.87,0,0,0
1,527,model_527,GSM505468,0.296,1,1,0
1,527,model_527,GSM505477,0.04,1,1,0
1,527,model_527,GSM505481,0.254,1,1,0
1,527,model_527,GSM505482,0.104,1,1,0
1,527,model_527,GSM505483,0.114,1,1,0
1,528,model_528,GSM505335,1,0,0,0
1,528,model_528,GSM505336,1,0,0,0
1,528,model_528,GSM505337,1.99354520476659e-29,1,1,0
1,528,model_528,GSM505342,1,0,0,0
1,528,model_528,GSM505351,1,0,0,0
1,528,model_528,GSM505359,1,0,0,0
1,528,model_528,GSM505364,4.36599219317293e-89,1,1,0
1,528,model_528,GSM505367,1.38628262213878e-15,1,1,0
1,528,model_528,GSM505373,0.154476065106361,1,0,0
1,528,model_528,GSM505375,6.47607960120512e-77,1,1,0
1,528,model_528,GSM505376,1,0,0,0
1,528,model_528,GSM505410,1.54093810344136e-31,1,1,0
1,528,model_528,GSM505417,1,0,0,0
1,528,model_528,GSM505419,1,0,0,0
1,528,model_528,GSM505422,3.83800555152488e-115,1,1,0
1,528,model_528,GSM505430,6.49917671548788e-57,1,1,0
1,528,model_528,GSM505447,1,0,0,0
1,528,model_528,GSM505448,7.37807743696916e-70,1,1,0
1,528,model_528,GSM505466,1,0,0,0
1,528,model_528,GSM505468,1.48924273657761e-14,1,1,0
1,528,model_528,GSM505477,2.8971737721523e-94,1,1,0
1,528,model_528,GSM505481,7.05165420425313e-32,1,1,0
1,528,model_528,GSM505482,9.31906722201195e-40,1,1,0
1,528,model_528,GSM505483,7.50386150957584e-40,1,1,0
1,529,model_529,GSM505335,1,0,0,0
1,529,model_529,GSM505336,1,0,0,0
1,529,model_529,GSM505337,0,1,1,0
1,529,model_529,GSM505342,0.666666666666667,0,0,0
1,529,model_529,GSM505351,1,0,0,0
1,529,model_529,GSM505359,1,0,0,0
1,529,model_529,GSM505364,0,1,1,0
1,529,model_529,GSM505367,0.333333333333333,1,1,0
1,529,model_529,GSM505373,0.333333333333333,1,0,0
1,529,model_529,GSM505375,0,1,1,0
1,529,model_529,GSM505376,1,0,0,0
1,529,model_529,GSM505410,0,1,1,0
1,529,model_529,GSM505417,1,0,0,0
1,529,model_529,GSM505419,1,0,0,0
1,529,model_529,GSM505422,0,1,1,0
1,529,model_529,GSM505430,0,1,1,0
1,529,model_529,GSM505447,1,0,0,0
1,529,model_529,GSM505448,0,1,1,0
1,529,model_529,GSM505466,1,0,0,0
1,529,model_529,GSM505468,0.333333333333333,1,1,0
1,529,model_529,GSM505477,0,1,1,0
1,529,model_529,GSM505481,0.333333333333333,1,1,0
1,529,model_529,GSM505482,0,1,1,0
1,529,model_529,GSM505483,0,1,1,0
1,530,model_530,GSM505335,0.990257750022065,0,0,0
1,530,model_530,GSM505336,0.989398398473088,0,0,0
1,530,model_530,GSM505337,0.0618871917808977,1,1,0
1,530,model_530,GSM505342,0.837914353833639,0,0,0
1,530,model_530,GSM505351,0.991482765652801,0,0,0
1,530,model_530,GSM505359,0.991037798874856,0,0,0
1,530,model_530,GSM505364,0.0112455594481937,1,1,0
1,530,model_530,GSM505367,0.148580975240844,1,1,0
1,530,model_530,GSM505373,0.363808606603253,1,0,0
1,530,model_530,GSM505375,0.0196086909352551,1,1,0
1,530,model_530,GSM505376,0.966741028390166,0,0,0
1,530,model_530,GSM505410,0.120933855061743,1,1,0
1,530,model_530,GSM505417,0.936598319320058,0,0,0
1,530,model_530,GSM505419,0.98110162834967,0,0,0
1,530,model_530,GSM505422,0.0497378699887682,1,1,0
1,530,model_530,GSM505430,0.027729821766614,1,1,0
1,530,model_530,GSM505447,0.94865561891241,0,0,0
1,530,model_530,GSM505448,0.0187032368405213,1,1,0
1,530,model_530,GSM505466,0.956538207123354,0,0,0
1,530,model_530,GSM505468,0.234193086874712,1,1,0
1,530,model_530,GSM505477,0.0239760894127975,1,1,0
1,530,model_530,GSM505481,0.0816288480375715,1,1,0
1,530,model_530,GSM505482,0.0336699834793053,1,1,0
1,530,model_530,GSM505483,0.0303939407552727,1,1,0
1,531,model_531,GSM505335,-62.8637339399361,0,0,1
1,531,model_531,GSM505336,-102.11809234153,0,0,1
1,531,model_531,GSM505337,36.6343619601988,1,1,1
1,531,model_531,GSM505342,-19.1692033239794,0,0,1
1,531,model_531,GSM505351,-77.6515779272491,0,0,1
1,531,model_531,GSM505359,-68.3984778862741,0,0,1
1,531,model_531,GSM505364,76.5782567697539,1,1,1
1,531,model_531,GSM505367,19.4762481266979,1,1,1
1,531,model_531,GSM505373,7.84504615115509,1,0,1
1,531,model_531,GSM505375,65.3669777589721,1,1,1
1,531,model_531,GSM505376,-67.5126110294588,0,0,1
1,531,model_531,GSM505410,28.5586405348105,1,1,1
1,531,model_531,GSM505417,-77.7437093094559,0,0,1
1,531,model_531,GSM505419,-72.8047720305519,0,0,1
1,531,model_531,GSM505422,96.6913925702387,1,1,1
1,531,model_531,GSM505430,52.1467141831161,1,1,1
1,531,model_531,GSM505447,-31.4917405810289,0,0,1
1,531,model_531,GSM505448,60.3226850616921,1,1,1
1,531,model_531,GSM505466,-101.616396863961,0,0,1
1,531,model_531,GSM505468,18.8892644096614,1,1,1
1,531,model_531,GSM505477,82.7024634613411,1,1,1
1,531,model_531,GSM505481,36.4941474879718,1,1,1
1,531,model_531,GSM505482,37.7745395703861,1,1,1
1,531,model_531,GSM505483,37.9742122615426,1,1,1
1,532,model_532,GSM505335,0.992879589962036,0,0,0
1,532,model_532,GSM505336,0.999789094051628,0,0,0
1,532,model_532,GSM505337,0.0653774231706142,1,1,0
1,532,model_532,GSM505342,0.311799851152945,1,0,0
1,532,model_532,GSM505351,0.993498592432618,0,0,0
1,532,model_532,GSM505359,0.999725592465994,0,0,0
1,532,model_532,GSM505364,0.00128411878871426,1,1,0
1,532,model_532,GSM505367,0.245136752192441,1,1,0
1,532,model_532,GSM505373,0.297558179502213,1,0,0
1,532,model_532,GSM505375,0.00139592224880125,1,1,0
1,532,model_532,GSM505376,0.772750779814196,0,0,0
1,532,model_532,GSM505410,0.243945783609915,1,1,0
1,532,model_532,GSM505417,0.976956915193789,0,0,0
1,532,model_532,GSM505419,0.973709530554236,0,0,0
1,532,model_532,GSM505422,2.74480764490548e-05,1,1,0
1,532,model_532,GSM505430,0.0204445055746085,1,1,0
1,532,model_532,GSM505447,0.835772914395617,0,0,0
1,532,model_532,GSM505448,0.00667433178116461,1,1,0
1,532,model_532,GSM505466,0.996291437718576,0,0,0
1,532,model_532,GSM505468,0.315184881516762,1,1,0
1,532,model_532,GSM505477,0.000800900233925761,1,1,0
1,532,model_532,GSM505481,0.557605993032912,0,1,0
1,532,model_532,GSM505482,0.0972625379056703,1,1,0
1,532,model_532,GSM505483,0.0131989807173335,1,1,0
1,533,model_533,GSM505335,0.999999998995673,0,0,0
1,533,model_533,GSM505336,0.999999999999863,0,0,0
1,533,model_533,GSM505337,9.0404789330299e-10,1,1,0
1,533,model_533,GSM505342,0.451897264731982,1,0,0
1,533,model_533,GSM505351,0.999999999993397,0,0,0
1,533,model_533,GSM505359,1,0,0,0
1,533,model_533,GSM505364,2.85790754453905e-11,1,1,0
1,533,model_533,GSM505367,0.908666493778287,0,1,0
1,533,model_533,GSM505373,1.08443393806189e-05,1,0,0
1,533,model_533,GSM505375,4.88003348806395e-14,1,1,0
1,533,model_533,GSM505376,0.830081331331969,0,0,0
1,533,model_533,GSM505410,0.999067348268394,0,1,0
1,533,model_533,GSM505417,0.999964238335187,0,0,0
1,533,model_533,GSM505419,0.999998743879846,0,0,0
1,533,model_533,GSM505422,1.81205706424197e-13,1,1,0
1,533,model_533,GSM505430,0.000146544821182922,1,1,0
1,533,model_533,GSM505447,0.999999071762197,0,0,0
1,533,model_533,GSM505448,7.43435772563746e-08,1,1,0
1,533,model_533,GSM505466,0.999999999975991,0,0,0
1,533,model_533,GSM505468,0.000664008806710027,1,1,0
1,533,model_533,GSM505477,3.10855934365955e-08,1,1,0
1,533,model_533,GSM505481,0.58447824398895,0,1,0
1,533,model_533,GSM505482,0.123009851231684,1,1,0
1,533,model_533,GSM505483,6.07365297335238e-16,1,1,0
1,534,model_534,GSM505335,0.904,0,0,0
1,534,model_534,GSM505336,0.944,0,0,0
1,534,model_534,GSM505337,0.206,1,1,0
1,534,model_534,GSM505342,0.582,0,0,0
1,534,model_534,GSM505351,0.938,0,0,0
1,534,model_534,GSM505359,0.954,0,0,0
1,534,model_534,GSM505364,0.016,1,1,0
1,534,model_534,GSM505367,0.258,1,1,0
1,534,model_534,GSM505373,0.41,1,0,0
1,534,model_534,GSM505375,0.038,1,1,0
1,534,model_534,GSM505376,0.846,0,0,0
1,534,model_534,GSM505410,0.238,1,1,0
1,534,model_534,GSM505417,0.86,0,0,0
1,534,model_534,GSM505419,0.852,0,0,0
1,534,model_534,GSM505422,0.042,1,1,0
1,534,model_534,GSM505430,0.172,1,1,0
1,534,model_534,GSM505447,0.806,0,0,0
1,534,model_534,GSM505448,0.062,1,1,0
1,534,model_534,GSM505466,0.864,0,0,0
1,534,model_534,GSM505468,0.316,1,1,0
1,534,model_534,GSM505477,0.044,1,1,0
1,534,model_534,GSM505481,0.316,1,1,0
1,534,model_534,GSM505482,0.088,1,1,0
1,534,model_534,GSM505483,0.142,1,1,0
1,535,model_535,GSM505335,1,0,0,0
1,535,model_535,GSM505336,1,0,0,0
1,535,model_535,GSM505337,8.10363675341556e-49,1,1,0
1,535,model_535,GSM505342,1,0,0,0
1,535,model_535,GSM505351,1,0,0,0
1,535,model_535,GSM505359,1,0,0,0
1,535,model_535,GSM505364,1.44652517653806e-143,1,1,0
1,535,model_535,GSM505367,4.44312033567972e-23,1,1,0
1,535,model_535,GSM505373,0.997741490663393,0,0,0
1,535,model_535,GSM505375,2.02137933407464e-123,1,1,0
1,535,model_535,GSM505376,1,0,0,0
1,535,model_535,GSM505410,5.3158854618333e-47,1,1,0
1,535,model_535,GSM505417,1,0,0,0
1,535,model_535,GSM505419,1,0,0,0
1,535,model_535,GSM505422,1.91568256924676e-164,1,1,0
1,535,model_535,GSM505430,1.10851412344135e-78,1,1,0
1,535,model_535,GSM505447,1,0,0,0
1,535,model_535,GSM505448,6.42317746381677e-95,1,1,0
1,535,model_535,GSM505466,1,0,0,0
1,535,model_535,GSM505468,5.83765963709193e-27,1,1,0
1,535,model_535,GSM505477,2.79662229874359e-153,1,1,0
1,535,model_535,GSM505481,7.38057994355228e-27,1,1,0
1,535,model_535,GSM505482,1.79556689077776e-67,1,1,0
1,535,model_535,GSM505483,2.2799451588963e-85,1,1,0
1,536,model_536,GSM505335,1,0,0,0
1,536,model_536,GSM505336,1,0,0,0
1,536,model_536,GSM505337,0,1,1,0
1,536,model_536,GSM505342,1,0,0,0
1,536,model_536,GSM505351,1,0,0,0
1,536,model_536,GSM505359,1,0,0,0
1,536,model_536,GSM505364,0,1,1,0
1,536,model_536,GSM505367,0.5,1,1,0
1,536,model_536,GSM505373,0.5,0,0,0
1,536,model_536,GSM505375,0,1,1,0
1,536,model_536,GSM505376,1,0,0,0
1,536,model_536,GSM505410,0,1,1,0
1,536,model_536,GSM505417,1,0,0,0
1,536,model_536,GSM505419,1,0,0,0
1,536,model_536,GSM505422,0,1,1,0
1,536,model_536,GSM505430,0,1,1,0
1,536,model_536,GSM505447,1,0,0,0
1,536,model_536,GSM505448,0,1,1,0
1,536,model_536,GSM505466,1,0,0,0
1,536,model_536,GSM505468,0.5,0,1,0
1,536,model_536,GSM505477,0,1,1,0
1,536,model_536,GSM505481,0,1,1,0
1,536,model_536,GSM505482,0,1,1,0
1,536,model_536,GSM505483,0,1,1,0
1,537,model_537,GSM505335,0.993414455920326,0,0,0
1,537,model_537,GSM505336,0.979645032411572,0,0,0
1,537,model_537,GSM505337,0.0564245260570354,1,1,0
1,537,model_537,GSM505342,0.704777378581375,0,0,0
1,537,model_537,GSM505351,0.992630711346423,0,0,0
1,537,model_537,GSM505359,0.992317088685611,0,0,0
1,537,model_537,GSM505364,0.00538086721905673,1,1,0
1,537,model_537,GSM505367,0.163566012510934,1,1,0
1,537,model_537,GSM505373,0.389125764093131,1,0,0
1,537,model_537,GSM505375,0.00927035522493269,1,1,0
1,537,model_537,GSM505376,0.974034682225874,0,0,0
1,537,model_537,GSM505410,0.118056477483024,1,1,0
1,537,model_537,GSM505417,0.962895023859851,0,0,0
1,537,model_537,GSM505419,0.980155977447124,0,0,0
1,537,model_537,GSM505422,0.0228492817812939,1,1,0
1,537,model_537,GSM505430,0.032778353593832,1,1,0
1,537,model_537,GSM505447,0.955232094783978,0,0,0
1,537,model_537,GSM505448,0.0139604995954905,1,1,0
1,537,model_537,GSM505466,0.952336141560945,0,0,0
1,537,model_537,GSM505468,0.210136165292199,1,1,0
1,537,model_537,GSM505477,0.0240756687816304,1,1,0
1,537,model_537,GSM505481,0.196499648061949,1,1,0
1,537,model_537,GSM505482,0.0267073235961213,1,1,0
1,537,model_537,GSM505483,0.0304377890321046,1,1,0
1,538,model_538,GSM505335,-96.7245628203426,0,0,1
1,538,model_538,GSM505336,-157.057511751617,0,0,1
1,538,model_538,GSM505337,56.761642133541,1,1,1
1,538,model_538,GSM505342,-14.636296370148,0,0,1
1,538,model_538,GSM505351,-130.506387617019,0,0,1
1,538,model_538,GSM505359,-112.571201617723,0,0,1
1,538,model_538,GSM505364,120.430633335177,1,1,1
1,538,model_538,GSM505367,33.5617797632359,1,1,1
1,538,model_538,GSM505373,12.8996329631567,1,0,1
1,538,model_538,GSM505375,103.222745139975,1,1,1
1,538,model_538,GSM505376,-107.077614933144,0,0,1
1,538,model_538,GSM505410,49.2937797993951,1,1,1
1,538,model_538,GSM505417,-117.820242542801,0,0,1
1,538,model_538,GSM505419,-98.9480383516592,0,0,1
1,538,model_538,GSM505422,139.136026262138,1,1,1
1,538,model_538,GSM505430,77.0534629256233,1,1,1
1,538,model_538,GSM505447,-44.4432737035684,0,0,1
1,538,model_538,GSM505448,76.5008949152697,1,1,1
1,538,model_538,GSM505466,-137.315244179968,0,0,1
1,538,model_538,GSM505468,37.7927743045025,1,1,1
1,538,model_538,GSM505477,119.785987718881,1,1,1
1,538,model_538,GSM505481,40.9907240305334,1,1,1
1,538,model_538,GSM505482,59.5421197804721,1,1,1
1,538,model_538,GSM505483,69.9236317627926,1,1,1
1,539,model_539,GSM505335,0.449281044026796,1,0,0
1,539,model_539,GSM505336,0.495601290607188,1,0,0
1,539,model_539,GSM505337,0.352212249164538,1,1,0
1,539,model_539,GSM505342,0.395092033780218,1,0,0
1,539,model_539,GSM505351,0.476468839096236,1,0,0
1,539,model_539,GSM505359,0.467043950400731,1,0,0
1,539,model_539,GSM505364,0.297175823437092,1,1,0
1,539,model_539,GSM505367,0.365900327179108,1,1,0
1,539,model_539,GSM505373,0.381913849425007,1,0,0
1,539,model_539,GSM505375,0.307492871894955,1,1,0
1,539,model_539,GSM505376,0.456087055840124,1,0,0
1,539,model_539,GSM505410,0.352384894601401,1,1,0
1,539,model_539,GSM505417,0.476740660113694,1,0,0
1,539,model_539,GSM505419,0.457809302398482,1,0,0
1,539,model_539,GSM505422,0.288577664617125,1,1,0
1,539,model_539,GSM505430,0.336864888986376,1,1,0
1,539,model_539,GSM505447,0.423519473333124,1,0,0
1,539,model_539,GSM505448,0.32712599306153,1,1,0
1,539,model_539,GSM505466,0.476554834312512,1,0,0
1,539,model_539,GSM505468,0.366736586691767,1,1,0
1,539,model_539,GSM505477,0.294143340822673,1,1,0
1,539,model_539,GSM505481,0.36574117318725,1,1,0
1,539,model_539,GSM505482,0.340459763372223,1,1,0
1,539,model_539,GSM505483,0.328639669006918,1,1,0
1,540,model_540,GSM505335,0.99999952135462,0,0,0
1,540,model_540,GSM505336,0.999999990600268,0,0,0
1,540,model_540,GSM505337,0.00475212121162156,1,1,0
1,540,model_540,GSM505342,0.988735936915597,0,0,0
1,540,model_540,GSM505351,0.999817678561006,0,0,0
1,540,model_540,GSM505359,0.999998723929661,0,0,0
1,540,model_540,GSM505364,1.38206245116919e-05,1,1,0
1,540,model_540,GSM505367,0.731951437661982,0,1,0
1,540,model_540,GSM505373,0.084014015427656,1,0,0
1,540,model_540,GSM505375,3.64809741101274e-07,1,1,0
1,540,model_540,GSM505376,0.9980573547201,0,0,0
1,540,model_540,GSM505410,0.0298681830237765,1,1,0
1,540,model_540,GSM505417,0.999901224409212,0,0,0
1,540,model_540,GSM505419,0.999676399496743,0,0,0
1,540,model_540,GSM505422,3.09714154788122e-08,1,1,0
1,540,model_540,GSM505430,0.00038268595770746,1,1,0
1,540,model_540,GSM505447,0.998164211352033,0,0,0
1,540,model_540,GSM505448,2.09813534128415e-05,1,1,0
1,540,model_540,GSM505466,0.996128485950229,0,0,0
1,540,model_540,GSM505468,0.396913947607495,1,1,0
1,540,model_540,GSM505477,3.05845218288918e-07,1,1,0
1,540,model_540,GSM505481,0.0118804560702592,1,1,0
1,540,model_540,GSM505482,0.000146054141761779,1,1,0
1,540,model_540,GSM505483,2.58093825671223e-07,1,1,0
1,541,model_541,GSM505335,0.91,0,0,0
1,541,model_541,GSM505336,0.914,0,0,0
1,541,model_541,GSM505337,0.146,1,1,0
1,541,model_541,GSM505342,0.636,0,0,0
1,541,model_541,GSM505351,0.946,0,0,0
1,541,model_541,GSM505359,0.97,0,0,0
1,541,model_541,GSM505364,0.008,1,1,0
1,541,model_541,GSM505367,0.166,1,1,0
1,541,model_541,GSM505373,0.376,1,0,0
1,541,model_541,GSM505375,0.058,1,1,0
1,541,model_541,GSM505376,0.874,0,0,0
1,541,model_541,GSM505410,0.25,1,1,0
1,541,model_541,GSM505417,0.858,0,0,0
1,541,model_541,GSM505419,0.85,0,0,0
1,541,model_541,GSM505422,0.048,1,1,0
1,541,model_541,GSM505430,0.16,1,1,0
1,541,model_541,GSM505447,0.83,0,0,0
1,541,model_541,GSM505448,0.07,1,1,0
1,541,model_541,GSM505466,0.864,0,0,0
1,541,model_541,GSM505468,0.218,1,1,0
1,541,model_541,GSM505477,0.026,1,1,0
1,541,model_541,GSM505481,0.312,1,1,0
1,541,model_541,GSM505482,0.088,1,1,0
1,541,model_541,GSM505483,0.11,1,1,0
1,542,model_542,GSM505335,1,0,0,0
1,542,model_542,GSM505337,0,1,1,0
1,542,model_542,GSM505351,1,0,0,0
1,542,model_542,GSM505359,1,0,0,0
1,542,model_542,GSM505364,0,1,1,0
1,542,model_542,GSM505367,0,1,1,0
1,542,model_542,GSM505375,0,1,1,0
1,542,model_542,GSM505430,0,1,1,0
1,542,model_542,GSM505448,0,1,1,0
1,542,model_542,GSM505482,0,1,1,0
1,542,model_542,GSM505483,0,1,1,0
1,543,model_543,GSM505335,1,0,0,0
1,543,model_543,GSM505336,1,0,0,0
1,543,model_543,GSM505337,0,1,1,0
1,543,model_543,GSM505342,1,0,0,0
1,543,model_543,GSM505351,1,0,0,0
1,543,model_543,GSM505359,1,0,0,0
1,543,model_543,GSM505364,0,1,1,0
1,543,model_543,GSM505367,0,1,1,0
1,543,model_543,GSM505373,0.5,1,0,0
1,543,model_543,GSM505375,0,1,1,0
1,543,model_543,GSM505376,1,0,0,0
1,543,model_543,GSM505410,0,1,1,0
1,543,model_543,GSM505417,1,0,0,0
1,543,model_543,GSM505419,1,0,0,0
1,543,model_543,GSM505422,0,1,1,0
1,543,model_543,GSM505430,0,1,1,0
1,543,model_543,GSM505447,1,0,0,0
1,543,model_543,GSM505448,0,1,1,0
1,543,model_543,GSM505466,1,0,0,0
1,543,model_543,GSM505468,0.5,0,1,0
1,543,model_543,GSM505477,0,1,1,0
1,543,model_543,GSM505481,0,1,1,0
1,543,model_543,GSM505482,0,1,1,0
1,543,model_543,GSM505483,0,1,1,0
1,544,model_544,GSM505335,0.99322664405999,0,0,0
1,544,model_544,GSM505336,0.988172428903681,0,0,0
1,544,model_544,GSM505337,0.129749390020547,1,1,0
1,544,model_544,GSM505342,0.620701407132841,0,0,0
1,544,model_544,GSM505351,0.995244718897043,0,0,0
1,544,model_544,GSM505359,0.995285454113297,0,0,0
1,544,model_544,GSM505364,0.0057796143350517,1,1,0
1,544,model_544,GSM505367,0.217273773402268,1,1,0
1,544,model_544,GSM505373,0.414445147411842,1,0,0
1,544,model_544,GSM505375,0.00957235038471749,1,1,0
1,544,model_544,GSM505376,0.970183440047196,0,0,0
1,544,model_544,GSM505410,0.234645058379584,1,1,0
1,544,model_544,GSM505417,0.969765601815774,0,0,0
1,544,model_544,GSM505419,0.972942204627872,0,0,0
1,544,model_544,GSM505422,0.0199709675202676,1,1,0
1,544,model_544,GSM505430,0.0396938390902881,1,1,0
1,544,model_544,GSM505447,0.864079512766229,0,0,0
1,544,model_544,GSM505448,0.0186739202606157,1,1,0
1,544,model_544,GSM505466,0.972664349540667,0,0,0
1,544,model_544,GSM505468,0.329556487296403,1,1,0
1,544,model_544,GSM505477,0.0161937550233207,1,1,0
1,544,model_544,GSM505481,0.221080251766069,1,1,0
1,544,model_544,GSM505482,0.0404536455468398,1,1,0
1,544,model_544,GSM505483,0.0235044873322562,1,1,0
1,545,model_545,GSM505335,-165.919050795067,0,0,1
1,545,model_545,GSM505336,-280.128599405183,0,0,1
1,545,model_545,GSM505337,71.8951840847127,1,1,1
1,545,model_545,GSM505342,-17.0039104879243,0,0,1
1,545,model_545,GSM505351,-246.132123224267,0,0,1
1,545,model_545,GSM505359,-222.494813743275,0,0,1
1,545,model_545,GSM505364,185.906445761712,1,1,1
1,545,model_545,GSM505367,47.4859225565413,1,1,1
1,545,model_545,GSM505373,21.5701555756523,1,0,1
1,545,model_545,GSM505375,186.408402627395,1,1,1
1,545,model_545,GSM505376,-156.02803807042,0,0,1
1,545,model_545,GSM505410,64.5453259887583,1,1,1
1,545,model_545,GSM505417,-192.333269339591,0,0,1
1,545,model_545,GSM505419,-140.648118075354,0,0,1
1,545,model_545,GSM505422,246.700459928357,1,1,1
1,545,model_545,GSM505430,123.957363543388,1,1,1
1,545,model_545,GSM505447,-46.9053657256991,0,0,1
1,545,model_545,GSM505448,128.969329624516,1,1,1
1,545,model_545,GSM505466,-227.407226870553,0,0,1
1,545,model_545,GSM505468,44.7834943749204,1,1,1
1,545,model_545,GSM505477,256.039141989505,1,1,1
1,545,model_545,GSM505481,70.2994401379337,1,1,1
1,545,model_545,GSM505482,98.0899078438676,1,1,1
1,545,model_545,GSM505483,132.528542184241,1,1,1
1,546,model_546,GSM505335,0.776703411759497,0,0,0
1,546,model_546,GSM505336,0.902967460097373,0,0,0
1,546,model_546,GSM505337,0.290450929303645,1,1,0
1,546,model_546,GSM505342,0.457947523032498,1,0,0
1,546,model_546,GSM505351,0.86174485331928,0,0,0
1,546,model_546,GSM505359,0.850791480384514,0,0,0
1,546,model_546,GSM505364,0.105240067491915,1,1,0
1,546,model_546,GSM505367,0.326326287839241,1,1,0
1,546,model_546,GSM505373,0.403330179852497,1,0,0
1,546,model_546,GSM505375,0.103347644310517,1,1,0
1,546,model_546,GSM505376,0.739736587929168,0,0,0
1,546,model_546,GSM505410,0.319102462635368,1,1,0
1,546,model_546,GSM505417,0.81145740970622,0,0,0
1,546,model_546,GSM505419,0.73855560378924,0,0,0
1,546,model_546,GSM505422,0.0623762440766845,1,1,0
1,546,model_546,GSM505430,0.195782318120675,1,1,0
1,546,model_546,GSM505447,0.566462087389395,0,0,0
1,546,model_546,GSM505448,0.1583927669995,1,1,0
1,546,model_546,GSM505466,0.81664689688755,0,0,0
1,546,model_546,GSM505468,0.361496404286139,1,1,0
1,546,model_546,GSM505477,0.0525730072799466,1,1,0
1,546,model_546,GSM505481,0.312675338813423,1,1,0
1,546,model_546,GSM505482,0.208961535984177,1,1,0
1,546,model_546,GSM505483,0.148174553138158,1,1,0
1,547,model_547,GSM505335,0.990895817507049,0,0,0
1,547,model_547,GSM505336,0.999917597194411,0,0,0
1,547,model_547,GSM505337,0.0138232233800291,1,1,0
1,547,model_547,GSM505342,0.986448801902906,0,0,0
1,547,model_547,GSM505351,0.999683012706191,0,0,0
1,547,model_547,GSM505359,0.998756881216784,0,0,0
1,547,model_547,GSM505364,0.010548473401987,1,1,0
1,547,model_547,GSM505367,0.0247162883313906,1,1,0
1,547,model_547,GSM505373,0.167301430565559,1,0,0
1,547,model_547,GSM505375,0.00101389721251065,1,1,0
1,547,model_547,GSM505376,0.999999196528171,0,0,0
1,547,model_547,GSM505410,0.0531060029633787,1,1,0
1,547,model_547,GSM505417,0.99999662989734,0,0,0
1,547,model_547,GSM505419,0.999801802202819,0,0,0
1,547,model_547,GSM505422,3.28131971303549e-05,1,1,0
1,547,model_547,GSM505430,0.00724621183889506,1,1,0
1,547,model_547,GSM505447,0.988176107391681,0,0,0
1,547,model_547,GSM505448,0.0061435546333941,1,1,0
1,547,model_547,GSM505466,0.999982589356661,0,0,0
1,547,model_547,GSM505468,0.00414147492373071,1,1,0
1,547,model_547,GSM505477,0.0013644764693974,1,1,0
1,547,model_547,GSM505481,0.0428807585088597,1,1,0
1,547,model_547,GSM505482,0.0494084676240871,1,1,0
1,547,model_547,GSM505483,0.00312136122105135,1,1,0
1,548,model_548,GSM505335,0.95,0,0,0
1,548,model_548,GSM505336,0.976,0,0,0
1,548,model_548,GSM505337,0.138,1,1,0
1,548,model_548,GSM505342,0.93,0,0,0
1,548,model_548,GSM505351,0.956,0,0,0
1,548,model_548,GSM505359,0.916,0,0,0
1,548,model_548,GSM505364,0.01,1,1,0
1,548,model_548,GSM505367,0.106,1,1,0
1,548,model_548,GSM505373,0.21,1,0,0
1,548,model_548,GSM505375,0,1,1,0
1,548,model_548,GSM505376,1,0,0,0
1,548,model_548,GSM505410,0.136,1,1,0
1,548,model_548,GSM505417,0.98,0,0,0
1,548,model_548,GSM505419,0.994,0,0,0
1,548,model_548,GSM505422,0,1,1,0
1,548,model_548,GSM505430,0.126,1,1,0
1,548,model_548,GSM505447,0.954,0,0,0
1,548,model_548,GSM505448,0.012,1,1,0
1,548,model_548,GSM505466,0.974,0,0,0
1,548,model_548,GSM505468,0.072,1,1,0
1,548,model_548,GSM505477,0.05,1,1,0
1,548,model_548,GSM505481,0.272,1,1,0
1,548,model_548,GSM505482,0.088,1,1,0
1,548,model_548,GSM505483,0.01,1,1,0
1,549,model_549,GSM505335,0.999999999986359,0,0,0
1,549,model_549,GSM505336,1,0,0,0
1,549,model_549,GSM505337,9.88913066306535e-05,1,1,0
1,549,model_549,GSM505342,0.999995708516464,0,0,0
1,549,model_549,GSM505351,0.99999999999939,0,0,0
1,549,model_549,GSM505359,0.999999999999999,0,0,0
1,549,model_549,GSM505364,1.4205720162081e-05,1,1,0
1,549,model_549,GSM505367,0.00793998759111615,1,1,0
1,549,model_549,GSM505373,0.173533728169376,1,0,0
1,549,model_549,GSM505375,4.34240963359732e-09,1,1,0
1,549,model_549,GSM505376,1,0,0,0
1,549,model_549,GSM505410,0.0201533889085287,1,1,0
1,549,model_549,GSM505417,1,0,0,0
1,549,model_549,GSM505419,1,0,0,0
1,549,model_549,GSM505422,9.20166713248252e-13,1,1,0
